"id","len","productId","rating","title","text","certifiedBuyer"
"4bbbcc23-3188-483f-8af8-aeb2d02aff8c",200,"WMNDY9RWHWHFKFRP",1,"Waste of money!","10 days past the washing machine is delivered. but since then no demo no installation from your side .what's happening. no help sent . I am regular customer of Flipkart. Really sorry for such service.","true"
"4e57c5dc-9ad7-4ffd-99f5-d9c47e184d3b",36,"WMNDY9RWHWHFKFRP",5,"Good","At present product ok let see thanks","true"
"658214d0-161c-4b23-90c5-809f1a94eb07",5,"WMNDY9RWHWHFKFRP",5,"Awesome","great","true"
"7f53d66d-dfba-453e-a3f8-44b3ccffb5b3",4,"WMNDY9RWHWHFKFRP",4,"Pretty good","good","true"
"88ee8130-54d0-4939-8af6-a6e7e0312817",69,"WMNDY9RWHWHFKFRP",1,"Worst experience ever!","Item was received in a damaged condition with dent on the right door.","true"
"8c8d4033-a4cd-450b-99ce-b5608e3b44f6",45,"WMNDY9RWHWHFKFRP",5,"Brilliant","Good one Nice working but liquid cost is high","true"
"8f6de540-5fd3-4916-b475-3a1db5300aa4",184,"WMNDY9RWHWHFKFRP",5,"Terrific","Appreciate the prompt and professional services provided by the team. the product is amazing and the service engineer attended the call on time ... Appreciate the service and good work","true"
"9e3b25e5-1e66-448a-b1c6-a9231b2dd090",25,"WMNDY9RWHWHFKFRP",5,"Terrific","superb quality of washing","true"
"adee3055-bc50-4f12-a645-2210ce1c5e65",17,"WMNDY9RWHWHFKFRP",5,"Great product","Excellent product","true"
"aece6c27-0a8c-4bc8-8ce5-f9200e257399",48,"WMNDY9RWHWHFKFRP",4,"Value-for-money","Good but we can't change the time in all program","true"
"b3661d81-11fd-41d0-b846-b21e18c9dc8e",82,"WMNDY9RWHWHFKFRP",5,"Super!","shiping was excellent and the ekart check that the product is damaged or undamaged","true"
"bb548452-024c-4624-9bd3-5fa5a6b4969d",9,"WMNDY9RWHWHFKFRP",5,"Wonderful","excellent","true"
"c327f907-4810-445b-a5eb-9fd3be45866a",411,"WMNDY9RWHWHFKFRP",5,"Really happy with the purchase","Ordered the product from flipkart during summer sale and got a pretty decent deal. Received product on the promised date and next day installation was done by IFB guys. 
We have been using the product for a week now and so far really happy with the performance. 
Compare to top load machine it needs very less water and detergent.
So if you are moving from top load to front load, please use half the detergent.","true"
"d23e60c7-0ee7-4c8b-9fda-01ca3b38f0f0",12,"WMNDY9RWHWHFKFRP",4,"Delightful","worth to buy","true"
"d65299f9-8c80-4863-89b4-86c963fcc8c4",67,"WMNDY9RWHWHFKFRP",4,"Worth the money","flipkart service is very good but Ifb demo staff is non cooperative","true"
"d6979d3a-4dec-4689-8110-6b27c6c223e1",56,"WMNDY9RWHWHFKFRP",5,"Terrific purchase","Happy with the machine delivered on time . Demo was good","true"
"e6b08605-1398-457a-bcd4-8a2692d748e9",248,"WMNDY9RWHWHFKFRP",5,"Best in the market!","thx Flipkart delivery is on time 
no problem in packaging
demo is just after one day as scheduled
machine is excellent
no vibration no noice till now
wash quality good takes less powder and water
but the time shown in display is much more in actual","true"
"f10ef3f9-7734-47e0-bdba-0b3b51e7627d",253,"WMNDY9RWHWHFKFRP",4,"Very Good","Good One, deliver is in time, nice packing. Product is also gud,but little bit bigger and weights more. Sufficient for 5-6 people's. Noiseless.. there is no vibration or notice... 
Please buy the IFB authorised trolly stand to avoid noise and vibration.","true"
"f4364574-da49-4eaa-9b52-eeb70a91bedf",17,"WMNDY9RWHWHFKFRP",5,"Just wow!","product very nice","true"
"f583cb43-cfab-4127-a003-f808eb18d21f",60,"WMNDY9RWHWHFKFRP",2,"Delay in installation process","Washer delivered in time but Still installation is not done.","true"
"fea9f1c1-b67b-4f18-bd6c-cc551b0caf96",406,"WMNDY9RWHWHFKFRP",1,"Useless product","still we are waiting for a service engineer to install washing machine ...what a commitment sir ji. Why i should i change my reviews, we are trying to call ifb customer care since the product delivered by Flipkart. But we are woundering that how many days still you guys required for installation. If you guys are not raising the compailnt against this issue, i will cancel the order Request within 2 days.","true"
"437c9445-f4f2-4b47-b619-1b20e33a30d1",189,"WMNDY9RWJH3MZRE3",4,"Delightful","Product is value for money but installation and demo was very poor. I had to raise request with IFB twice for installation and demo and worst part was local IFB agent will not answer phone.","true"
"43f810b8-db2f-4198-b81d-d664ffe45594",34,"WMNDY9RWJH3MZRE3",5,"Must buy!","I Happy nise working to ifb 6.5 kg","true"
"b2672a61-6cd3-4dd3-b9b0-a3e541c56c62",4,"WMNDY9RWJH3MZRE3",5,"Great product","Good","true"
"b95922ac-6f21-464b-aded-515ee324d100",30,"WMNDY9RWJH3MZRE3",5,"Perfect product!","doing good after 1 week of use","true"
"b973e8cc-c61d-40fd-8f50-5a8213c97299",329,"WMNDY9RWJH3MZRE3",4,"Value-for-money","it's a good machine. price worthy. Good washing with almost zero noise @ 1000Rpm. Flipkart did an amazing delivery on time. But IFB service is very very pathetic. Since I didn't make any major purchase from him it seems he is not interested in demo session.  I will suggest to go for YouTube tutorials than depending this idiots.","true"
"f68b6c10-430e-4fb4-af3c-27ebee71de78",315,"WMNDY9RWJH3MZRE3",1,"Horrible","we haven't started using IFB washing machine. but the demo service worst. he is just focusing on his own business. trying to sell some accessories. when asked about 100 wash programs, he said the model doesn't have any 100 wash programs. he is psychologically trying to manipulate our mind to purchase his products.","true"
"00c0df01-7c5c-41a5-9c7a-78a7eaeaca86",118,"WMNDY9RWQWCWTGFE",5,"Fabulous!","the Washing machine very easy to operat, witch machine fully automaticed, very good product for Godrej I am very happy","true"
"791b57db-d008-4afb-9b8c-3647f222af27",492,"WMNDY9RWQWCWTGFE",5,"Perfect product!","Godrej is Godrej!  I had booked 6.5kg Fully Automatic Top Load WM at ₹14475/- on 08/02/2018 from Bengaluru to my parents' use at my native.  Installation and demo completed on 23/02/2018 which I feel too late.  I don't know the reason for delay.  

I feel the motor sound of the WM is louder.  We have Samsung using since 4 years.  The motor sound is not so loud.   Previously we were using Godrej Semi Automatic WM wherein motor sound was not loud.

Can Jeeves/Godrej/any user can clarify?","true"
"7de6ba9f-a02a-476d-b4c5-aa2a83682d37",154,"WMNDY9RWQWCWTGFE",1,"Waste of money!","product was good but the delivery boys were not good for a simple question.they are telling we dont.know.anthing call customer care they were not helpfull","true"
"8fb1afff-f9da-4652-93f1-bb215b16ac58",104,"WMNDY9RWQWCWTGFE",3,"Decent product","washing performance is good
but sounds too much
inlet pipe too short
service calls not attended properly","true"
"63fa3163-925f-4d49-885a-29900e3a8e99",122,"WMNDY9RWTPHAW358",1,"Bad product","This machine is very bad. The dryer sometimes work and sometimes it does not work at all. very poor service from flipkart.","true"
"729ea1d6-6d15-4c0d-8277-717154b30fde",266,"WMNDY9RWTPHAW358",1,"Did not meet expectations","Godrej SMS * Technician - KHILCHIPUR-FALODI-RAM BABU will be attending your  on 25/05/2018 technician and customer care not giving proper response.. please solve my problem as soon as possible . I have registered complaint on 25 May. Almost 8 days go no solution...!","true"
"b4bfa346-3ad9-43bb-a785-31c974af4f04",23,"WMNDY9RWTPHAW358",4,"Decent product","Good flipcart I like it","true"
"4895ec02-58e9-4689-9185-b59a22fcf87b",411,"WMNDY9RWWMPRYZZG",1,"Worthless","Pathetic customer service, they never have any spare parts with them and just want you to wait for days and days without any commitment. My product went for major fault twice in the warrenty period and they have the same attitude everytime. The so called service centers are merely sales office for their descaling powder. Please never  buy IFB products as the service quality and staff professionalism is ZERO.","true"
